playerid,yearid,stint,teamid,lgid,position,games,games_started,innouts,putouts,assists,errors,double_plays,passed_balls,wild_pitches,opp_sbs,opp_cs,zone_rating
greenle01,1966,1,BOS,AL,OF,27,19,561,41,3,1,0,,,,,
griffde01,1966,1,LAN,NL,OF,7,1,71,5,0,0,0,,,,,
grillgu01,1966,1,BOS,AL,P,6,0,14,0,2,0,0,,,,,
grillgu01,1966,2,KC1,AL,P,16,0,47,1,0,2,0,,,,,
groatdi01,1966,1,PHI,NL,1B,1,0,0,0,0,0,0,,,,,
groatdi01,1966,1,PHI,NL,3B,20,19,438,18,37,1,2,,,,,
groatdi01,1966,1,PHI,NL,SS,139,133,3552,260,454,19,79,,,,,
groteje01,1966,1,NYN,NL,3B,2,1,27,3,0,0,1,,,,,
groteje01,1966,1,NYN,NL,C,115,101,2571,516,55,11,7,8,44,38,25,5
grzenjo01,1966,1,KC1,AL,P,21,0,66,0,6,0,1,,,,,
halldi01,1966,1,BAL,AL,P,32,0,198,4,10,0,0,,,,,
halleto01,1966,1,SFN,NL,1B,4,1,105,33,2,0,3,,,,,
halleto01,1966,1,SFN,NL,C,136,122,3365,797,57,8,5,17,31,61,25,2
hallji02,1966,1,MIN,AL,OF,103,88,2364,175,6,4,1,,,,,
hamilja01,1966,1,NYN,NL,P,57,13,446,16,25,2,2,,,,,
hamilst01,1966,1,NYA,AL,P,44,3,270,2,12,2,0,,,,,
hamlike01,1966,1,WS2,AL,2B,50,40,1068,90,118,8,28,,,,,
hamlike01,1966,1,WS2,AL,3B,1,0,15,1,2,0,0,,,,,
handrve01,1966,1,KC1,AL,P,16,1,76,2,4,0,1,,,,,
handsbi01,1966,1,CHN,NL,P,41,26,477,12,33,4,1,,,,,
haneyla01,1966,1,BAL,AL,C,20,15,435,123,6,2,1,1,9,5,4,0
hannaji01,1966,1,WS2,AL,P,30,18,342,7,18,1,0,,,,,
hansero02,1966,1,CHA,AL,SS,23,23,661,49,73,7,17,,,,,
hargast01,1966,1,CLE,AL,P,38,21,576,9,35,3,0,,,,,
harpeto01,1966,1,CIN,NL,OF,147,134,3698,257,5,1,2,,,,,
harrebu01,1966,1,NYN,NL,SS,29,25,692,52,91,1,26,,,,,
harreke01,1966,1,KC1,AL,1B,58,58,1502,485,48,8,42,,,,,
harreke01,1966,1,KC1,AL,OF,3,2,52,3,0,0,0,,,,,
harreke01,1966,2,WS2,AL,1B,70,68,1837,641,38,6,53,,,,,
harrich02,1966,1,HOU,NL,1B,114,113,2969,974,78,8,68,,,,,
hartech01,1966,1,CHN,NL,P,5,0,28,2,2,0,0,,,,,
hartji01,1966,1,SFN,NL,3B,139,137,3620,100,282,24,24,,,,,
hartji01,1966,1,SFN,NL,OF,17,15,386,31,1,2,0,,,,,
heathbi01,1966,1,HOU,NL,C,37,28,756,167,20,1,1,3,9,15,14,1
heffnbo01,1966,1,CLE,AL,P,5,1,39,0,0,0,0,,,,,
heganmi01,1966,1,NYA,AL,1B,13,11,296,103,8,1,6,,,,,
heldwo01,1966,1,BAL,AL,2B,5,5,111,12,9,2,1,,,,,
heldwo01,1966,1,BAL,AL,3B,3,1,42,0,2,0,0,,,,,
heldwo01,1966,1,BAL,AL,OF,10,8,192,10,1,0,0,,,,,
heldwo01,1966,1,BAL,AL,SS,3,1,60,1,6,0,0,,,,,
helmsto01,1966,1,CIN,NL,2B,20,20,505,45,50,0,9,,,,,
helmsto01,1966,1,CIN,NL,3B,113,113,3004,110,208,13,16,,,,,
hendeke01,1966,1,SFN,NL,OF,10,6,210,11,0,1,0,,,,,
hendlbo01,1966,1,CHN,NL,P,43,6,269,3,18,1,1,,,,,
henrybi01,1966,1,SFN,NL,P,35,0,65,1,3,0,0,,,,,
henrybi02,1966,1,NYA,AL,P,2,0,9,0,2,0,0,,,,,
heplebi01,1966,1,NYN,NL,P,37,3,207,3,11,2,0,,,,,
herbera01,1966,1,PHI,NL,P,23,2,151,2,8,0,1,,,,,
herbero01,1966,1,SFN,NL,P,32,18,389,4,22,3,2,,,,,
hernaja01,1966,1,CAL,AL,2B,8,2,77,13,12,2,6,,,,,
hernaja01,1966,1,CAL,AL,3B,11,0,51,2,4,1,0,,,,,
hernaja01,1966,1,CAL,AL,OF,3,0,12,1,0,0,0,,,,,
hernaja01,1966,1,CAL,AL,SS,8,3,105,6,8,1,1,,,,,
herrnjo01,1966,1,PHI,NL,OF,2,2,54,3,0,0,0,,,,,
herrnjo01,1966,2,CHN,NL,1B,4,3,87,39,0,1,3,,,,,
herrnjo01,1966,2,CHN,NL,OF,1,0,0,0,0,0,0,,,,,
herrnjo01,1966,3,ATL,NL,OF,5,0,45,4,0,0,0,,,,,
hershmi01,1966,1,KC1,AL,OF,143,139,3753,285,14,7,3,,,,,
hiattja01,1966,1,SFN,NL,1B,7,4,132,49,6,1,4,,,,,
hickmje01,1966,1,KC1,AL,P,1,0,3,0,0,0,0,,,,,
hickmji02,1966,1,NYN,NL,1B,17,11,314,120,12,1,14,,,,,
hickmji02,1966,1,NYN,NL,OF,45,31,836,63,5,1,2,,,,,
hicksji01,1966,1,CHA,AL,1B,2,2,36,12,0,1,1,,,,,
hicksji01,1966,1,CHA,AL,OF,10,6,151,14,0,0,0,,,,,
higgide01,1966,1,CHA,AL,P,42,1,279,4,15,0,2,,,,,
hillech01,1966,1,NYN,NL,2B,45,33,939,85,123,4,31,,,,,
hillech01,1966,1,NYN,NL,3B,14,11,279,9,30,1,1,,,,,
hillech01,1966,1,NYN,NL,OF,9,8,174,16,0,0,0,,,,,
hillejo01,1966,1,DET,AL,P,1,0,6,0,0,0,0,,,,,
hintoch01,1966,1,CLE,AL,1B,6,2,78,24,0,0,2,,,,,
hintoch01,1966,1,CLE,AL,2B,2,0,15,3,0,0,0,,,,,
hintoch01,1966,1,CLE,AL,OF,104,82,2338,176,6,5,1,,,,,
hippahe01,1966,1,ATL,NL,P,3,0,8,0,0,1,0,,,,,
hoeftbi01,1966,1,CHN,NL,P,36,0,123,5,8,0,0,,,,,
hoeftbi01,1966,2,SFN,NL,P,4,0,11,0,0,0,0,,,,,
hoernjo01,1966,1,SLN,NL,P,57,0,228,5,9,2,0,,,,,
holtzke01,1966,1,CHN,NL,P,34,33,662,12,24,4,2,,,,,
horlejo01,1966,1,CHA,AL,P,37,29,633,25,57,3,5,,,,,
hortoto01,1966,1,BOS,AL,1B,6,4,134,43,5,0,7,,,,,
hortowi01,1966,1,DET,AL,OF,137,133,3577,233,4,5,1,,,,,
howarbr01,1966,1,CHA,AL,P,27,21,447,10,27,3,1,,,,,
howarel01,1966,1,NYA,AL,1B,13,13,315,112,8,0,11,,,,,
howarel01,1966,1,NYA,AL,C,100,98,2555,553,44,9,6,6,23,30,19,1
howarfr01,1966,1,WS2,AL,OF,135,134,3117,216,5,4,1,,,,,
howsedi01,1966,1,CLE,AL,2B,26,20,530,29,41,1,8,,,,,
howsedi01,1966,1,CLE,AL,SS,26,17,525,24,54,4,8,,,,,
hughedi01,1966,1,SLN,NL,P,6,2,63,1,4,0,0,,,,,
humphbo01,1966,1,WS2,AL,P,58,1,335,8,13,0,2,,,,,
hundlra01,1966,1,CHN,NL,C,149,144,3879,871,85,14,8,16,30,65,46,5
hunteca01,1966,1,KC1,AL,P,30,25,530,10,14,3,1,,,,,
huntro01,1966,1,NYN,NL,2B,123,120,3137,295,384,21,81,,,,,
huntro01,1966,1,NYN,NL,3B,1,0,9,0,2,0,0,,,,,
huntro01,1966,1,NYN,NL,SS,1,0,3,0,2,0,0,,,,,
huttoto01,1966,1,LAN,NL,1B,3,0,21,2,0,0,0,,,,,
jacksal01,1966,1,SLN,NL,P,36,30,698,16,63,5,4,,,,,
jacksgr01,1966,1,PHI,NL,P,2,0,5,0,1,0,0,,,,,
jacksla01,1966,1,CHN,NL,P,3,2,24,0,3,0,0,,,,,
jacksla01,1966,2,PHI,NL,P,35,33,741,23,47,6,2,,,,,
jacksso01,1966,1,HOU,NL,SS,150,150,3933,270,449,37,73,,,,,
jarvipa01,1966,1,ATL,NL,P,10,9,187,1,7,0,0,,,,,
jastela01,1966,1,SLN,NL,P,26,21,455,6,20,0,3,,,,,
javieju01,1966,1,SLN,NL,2B,145,124,3354,306,364,13,89,,,,,
jayjo01,1966,1,CIN,NL,P,12,10,221,3,8,2,0,,,,,
jayjo01,1966,2,ATL,NL,P,9,8,89,1,4,0,0,,,,,
jenkife01,1966,1,PHI,NL,P,1,0,7,0,0,0,0,,,,,
jenkife01,1966,2,CHN,NL,P,60,12,546,11,19,3,0,,,,,
jimenma01,1966,1,KC1,AL,OF,12,10,231,9,1,1,0,,,,,
johnsal01,1966,1,SLN,NL,OF,22,22,543,23,2,1,0,,,,,
johnsbo02,1966,1,BAL,AL,1B,17,12,386,119,6,1,9,,,,,
johnsbo02,1966,1,BAL,AL,2B,20,17,499,33,52,3,12,,,,,
johnsbo02,1966,1,BAL,AL,3B,3,2,63,3,7,0,0,,,,,
johnsda02,1966,1,BAL,AL,2B,126,125,3443,288,347,19,75,,,,,
johnsda02,1966,1,BAL,AL,SS,3,4,109,6,10,1,2,,,,,
johnsde01,1966,1,CIN,NL,1B,71,11,706,186,10,2,19,,,,,
johnsde01,1966,1,CIN,NL,3B,18,15,437,12,22,0,1,,,,,
johnsde01,1966,1,CIN,NL,OF,106,105,2342,141,4,3,1,,,,,
johnsfr03,1966,1,SFN,NL,OF,13,7,237,15,0,0,0,,,,,
johnsja01,1966,1,CAL,AL,OF,61,61,1593,114,2,3,1,,,,,
johnske02,1966,1,ATL,NL,P,32,31,647,14,35,1,4,,,,,
johnslo01,1966,1,LAN,NL,OF,148,137,3706,249,8,4,2,,,,,
johnto01,1966,1,CHA,AL,P,34,33,669,8,47,5,0,,,,,
jonescl01,1966,1,NYN,NL,OF,129,125,3264,275,10,6,2,,,,,
jonesda03,1966,1,BOS,AL,2B,70,49,1379,129,121,10,26,,,,,
jonesda03,1966,1,BOS,AL,3B,3,3,75,4,5,2,0,,,,,
jonesma01,1966,1,ATL,NL,1B,1,0,3,0,0,0,0,,,,,
jonesma01,1966,1,ATL,NL,OF,112,109,2828,251,1,5,0,,,,,
josepdu01,1966,1,CHA,AL,C,11,11,290,66,8,2,1,1,5,4,6,0
kaatji01,1966,1,MIN,AL,P,41,41,913,19,46,3,5,,,,,
kalinal01,1966,1,DET,AL,OF,136,136,3390,279,7,2,1,,,,,
kaskoed01,1966,1,BOS,AL,2B,8,7,167,15,20,2,4,,,,,
kaskoed01,1966,1,BOS,AL,3B,10,9,239,11,23,0,5,,,,,
kaskoed01,1966,1,BOS,AL,SS,20,13,414,29,53,2,7,,,,,
kelledi01,1966,1,ATL,NL,P,20,13,243,0,8,2,1,,,,,
kellero01,1966,1,MIN,AL,P,2,0,16,0,1,0,0,,,,,
kelleto01,1966,1,CLE,AL,P,31,7,286,8,8,1,0,,,,,
kelsobi01,1966,1,CAL,AL,P,5,0,34,1,1,0,0,,,,,
kennejo03,1966,1,LAN,NL,2B,15,10,281,26,26,0,7,,,,,
kennejo03,1966,1,LAN,NL,3B,87,52,1476,39,127,6,10,,,,,
kennejo03,1966,1,LAN,NL,SS,28,24,636,37,57,2,15,,,,,
kenwodi01,1966,1,CHA,AL,3B,6,6,136,0,7,1,0,,,,,
keougma01,1966,1,ATL,NL,1B,4,0,51,27,0,0,0,,,,,
keougma01,1966,1,ATL,NL,OF,3,0,12,0,0,1,0,,,,,
keougma01,1966,2,CHN,NL,OF,5,1,42,2,0,0,0,,,,,
kernege01,1966,1,SLN,NL,1B,16,15,372,114,8,2,14,,,,,
kessido01,1966,1,CHN,NL,SS,148,144,3882,202,474,35,68,,,,,
killeha01,1966,1,MIN,AL,1B,42,40,1024,330,15,4,30,,,,,
killeha01,1966,1,MIN,AL,3B,107,103,2745,83,190,14,11,,,,,
killeha01,1966,1,MIN,AL,OF,18,18,440,22,0,0,0,,,,,
kingji01,1966,1,WS2,AL,OF,85,74,2012,147,4,2,0,,,,,
kirklwi01,1966,1,WS2,AL,OF,68,24,901,56,3,1,0,,,,,
kirkped01,1966,1,CAL,AL,1B,3,2,57,18,1,0,0,,,,,
kirkped01,1966,1,CAL,AL,OF,102,81,2286,151,4,1,1,,,,,
klagefr01,1966,1,CHA,AL,P,3,3,47,3,2,0,0,,,,,
klinero01,1966,1,WS2,AL,P,63,0,271,6,7,1,0,,,,,
klippjo01,1966,1,MIN,AL,P,26,0,120,4,4,0,0,,,,,
knoopbo01,1966,1,CAL,AL,2B,161,160,4268,381,488,17,135,,,,,
knowlda01,1966,1,PHI,NL,P,69,0,301,3,28,5,1,,,,,
kooncca01,1966,1,CHN,NL,P,45,5,326,6,25,1,1,,,,,
kopacge01,1966,1,ATL,NL,1B,2,1,42,10,0,1,0,,,,,
kopliho01,1966,1,WS2,AL,P,1,0,6,0,1,0,0,,,,,
koringe01,1966,1,DET,AL,P,2,0,9,0,0,0,0,,,,,
koscoan01,1966,1,MIN,AL,1B,5,4,98,29,0,1,3,,,,,
koscoan01,1966,1,MIN,AL,OF,40,35,921,70,2,1,0,,,,,
koufasa01,1966,1,LAN,NL,P,41,41,969,7,30,1,2,,,,,
kralija01,1966,1,CLE,AL,P,27,4,205,6,16,1,0,,,,,
kraneed01,1966,1,NYN,NL,1B,132,117,3088,1161,85,10,100,,,,,
kraneed01,1966,1,NYN,NL,OF,11,11,264,19,1,2,0,,,,,
krausle02,1966,1,KC1,AL,P,36,22,533,11,15,1,1,,,,,
kreutfr01,1966,1,WS2,AL,P,9,6,94,4,4,0,0,,,,,
krollga01,1966,1,HOU,NL,P,10,0,71,1,4,0,0,,,,,
krugch01,1966,1,CHN,NL,C,10,8,210,55,5,0,2,0,2,4,3,0
kuennha01,1966,1,CHN,NL,OF,1,0,9,0,0,0,0,,,,,
kuennha01,1966,2,PHI,NL,1B,13,12,243,99,3,1,11,,,,,
kuennha01,1966,2,PHI,NL,3B,1,0,13,0,0,0,0,,,,,
kuennha01,1966,2,PHI,NL,OF,31,24,546,31,0,0,0,,,,,
lachere01,1966,1,KC1,AL,C,6,0,51,10,1,0,1,1,1,0,0,0
lamabja01,1966,1,CHA,AL,P,34,17,364,13,16,0,0,,,,,
landiji01,1966,1,CLE,AL,OF,61,35,1048,86,0,0,0,,,,,
landrdo01,1966,1,SFN,NL,OF,54,14,726,55,6,2,0,,,,,
lanieha01,1966,1,SFN,NL,2B,112,104,2666,254,313,5,66,,,,,
lanieha01,1966,1,SFN,NL,SS,41,33,962,49,110,8,14,,,,,
latmaba01,1966,1,HOU,NL,P,31,9,309,5,16,1,0,,,,,
lawve01,1966,1,PIT,NL,P,31,28,533,11,36,0,4,,,,,
leebo01,1966,1,CAL,AL,P,61,0,305,4,16,1,1,,,,,
leedo01,1966,1,HOU,NL,P,9,0,54,3,6,1,1,,,,,
leedo01,1966,2,CHN,NL,P,16,0,57,0,3,0,1,,,,,
lefebji01,1966,1,LAN,NL,2B,119,114,3001,246,332,12,59,,,,,
lefebji01,1966,1,LAN,NL,3B,40,34,869,22,57,4,4,,,,,
lemasde01,1966,1,ATL,NL,P,27,27,513,7,18,0,0,,,,,
lewisjo01,1966,1,NYN,NL,OF,49,43,1147,77,2,1,1,,,,,
lillibo01,1966,1,HOU,NL,2B,35,28,745,70,65,7,15,,,,,
lillibo01,1966,1,HOU,NL,3B,6,1,48,3,3,0,1,,,,,
lillibo01,1966,1,HOU,NL,SS,18,12,369,26,41,3,8,,,,,
lindbpa01,1966,1,KC1,AL,P,38,14,363,6,22,1,1,,,,,
linesdi01,1966,1,WS2,AL,P,53,0,249,4,23,1,3,,,,,
linzph01,1966,1,PHI,NL,2B,3,1,49,3,3,0,1,,,,,
linzph01,1966,1,PHI,NL,3B,14,10,299,13,21,1,2,,,,,
linzph01,1966,1,PHI,NL,SS,6,2,75,2,5,1,1,,,,,
linzyfr01,1966,1,SFN,NL,P,51,0,301,6,21,3,1,,,,,
lockdo01,1966,1,WS2,AL,OF,129,105,2928,295,8,7,1,,,,,
lockebo02,1966,1,CHA,AL,P,56,0,285,11,25,1,1,,,,,
lolicmi01,1966,1,DET,AL,P,40,33,611,4,21,3,1,,,,,
lonboji01,1966,1,BOS,AL,P,45,23,545,18,21,2,2,,,,,
lopezhe01,1966,1,NYA,AL,OF,29,26,688,43,1,3,0,,,,,
lopezma01,1966,1,CAL,AL,P,37,32,597,17,40,2,1,,,,,
lopezra01,1966,1,CAL,AL,P,4,1,21,2,0,1,0,,,,,
lumpeje01,1966,1,DET,AL,2B,95,90,2281,202,223,4,51,,,,,
luploal01,1966,1,NYN,NL,OF,101,86,2273,147,4,2,1,,,,,
lynchje01,1966,1,PIT,NL,OF,4,2,48,5,0,0,0,,,,,
magripe01,1966,1,BOS,AL,P,3,1,22,0,1,1,0,,,,,
mahafar01,1966,1,SLN,NL,P,12,5,105,1,4,0,0,,,,,
malonji01,1966,1,CIN,NL,P,32,32,674,12,29,2,3,,,,,
malzofr01,1966,1,CAL,AL,3B,35,32,768,38,60,8,3,,,,,
mantife01,1966,1,HOU,NL,1B,14,12,291,100,3,1,8,,,,,
mantife01,1966,1,HOU,NL,2B,9,9,204,6,13,0,2,,,,,
mantife01,1966,1,HOU,NL,3B,14,11,301,15,30,3,1,,,,,
mantife01,1966,1,HOU,NL,OF,1,1,24,3,0,0,0,,,,,
mantlmi01,1966,1,NYA,AL,OF,97,97,2110,172,2,0,0,,,,,
maricju01,1966,1,SFN,NL,P,37,36,922,23,47,4,2,,,,,
marisro01,1966,1,NYA,AL,OF,95,93,2335,133,3,1,0,,,,,
martijc01,1966,1,CHA,AL,C,63,42,1222,243,23,5,3,9,26,23,7,2
martito01,1966,1,CLE,AL,2B,4,3,78,8,5,0,1,,,,,
martito01,1966,1,CLE,AL,SS,5,0,25,2,3,1,0,,,,,
masondo01,1966,1,SFN,NL,2B,9,0,81,10,9,2,1,,,,,
matheed01,1966,1,ATL,NL,3B,127,115,3069,114,237,20,31,,,,,
maxvida01,1966,1,SLN,NL,2B,5,0,39,4,6,0,3,,,,,
maxvida01,1966,1,SLN,NL,OF,1,0,3,0,0,0,0,,,,,
maxvida01,1966,1,SLN,NL,SS,128,122,3256,219,428,22,88,,,,,
mayele01,1966,1,HOU,NL,OF,97,93,2302,145,4,8,0,,,,,
mayje01,1966,1,PIT,NL,C,41,13,460,114,12,2,3,5,3,3,5,1
mayle01,1966,1,CIN,NL,1B,16,16,432,132,9,4,15,,,,,
mayswi01,1966,1,SFN,NL,OF,150,147,3858,370,8,7,2,,,,,
mazerbi01,1966,1,PIT,NL,2B,162,162,4357,411,538,8,161,,,,,
mcauldi01,1966,1,DET,AL,3B,15,14,360,14,29,2,3,,,,,
mcauldi01,1966,1,DET,AL,SS,105,98,2617,160,292,17,49,,,,,
mcbeaal01,1966,1,PIT,NL,P,47,0,260,7,17,1,0,,,,,
mccarti01,1966,1,SLN,NL,C,148,138,3784,841,62,7,7,9,39,51,35,1
mccoobi01,1966,1,CIN,NL,P,57,0,316,3,25,0,3,,,,,
mccormi03,1966,1,WS2,AL,P,41,32,648,5,34,0,1,,,,,
mccovwi01,1966,1,SFN,NL,1B,145,139,3664,1287,81,22,91,,,,,
mccrato01,1966,1,CHA,AL,1B,121,66,2243,843,67,9,56,,,,,
mccrato01,1966,1,CHA,AL,OF,41,29,762,50,1,0,0,,,,,
mcdanli01,1966,1,SFN,NL,P,64,0,365,8,24,0,0,,,,,
mcdowsa01,1966,1,CLE,AL,P,35,28,583,11,30,2,2,,,,,
mcfaror01,1966,1,DET,AL,C,33,32,875,205,21,2,2,4,14,13,7,0
mcgloji01,1966,1,CAL,AL,P,19,11,203,10,7,1,0,,,,,
mcgratu01,1966,1,NYN,NL,P,15,12,187,3,9,0,0,,,,,
mclaide01,1966,1,DET,AL,P,38,38,793,14,34,0,2,,,,,
mcmahdo02,1966,1,CLE,AL,P,12,0,37,0,2,0,0,,,,,
mcmahdo02,1966,2,BOS,AL,P,49,0,234,7,8,0,1,,,,,
mcmilro01,1966,1,NYN,NL,SS,71,63,1650,112,203,8,35,,,,,
mcmulke01,1966,1,WS2,AL,1B,8,7,183,62,4,0,7,,,,,
mcmulke01,1966,1,WS2,AL,3B,141,129,3502,125,280,21,26,,,,,
mcmulke01,1966,1,WS2,AL,OF,1,1,24,3,0,0,0,,,,,
mcnalda01,1966,1,BAL,AL,P,34,33,639,7,36,0,2,,,,,
mcnerje01,1966,1,CHA,AL,C,37,14,526,112,14,4,0,4,11,10,10,2
menkede01,1966,1,ATL,NL,1B,7,3,100,25,1,0,2,,,,,
menkede01,1966,1,ATL,NL,3B,39,32,767,38,58,3,4,,,,,
menkede01,1966,1,ATL,NL,SS,106,94,2638,165,282,21,50,,,,,
merriji01,1966,1,MIN,AL,P,31,18,432,7,20,0,0,,,,,
michage01,1966,1,PIT,NL,2B,2,0,12,1,1,0,0,,,,,
michage01,1966,1,PIT,NL,3B,1,0,3,0,0,0,0,,,,,
michage01,1966,1,PIT,NL,SS,8,4,138,9,19,3,7,,,,,
mikkepe01,1966,1,PIT,NL,P,71,0,378,7,20,1,0,,,,,
millafe01,1966,1,ATL,NL,2B,25,22,594,54,56,3,12,,,,,
millafe01,1966,1,ATL,NL,3B,1,0,9,0,0,0,0,,,,,
millafe01,1966,1,ATL,NL,SS,1,1,24,3,0,0,1,,,,,
millebo04,1966,1,LAN,NL,P,46,0,253,3,10,5,1,,,,,
millejo03,1966,1,BAL,AL,P,23,16,302,8,16,0,2,,,,,
millejo04,1966,1,NYA,AL,1B,3,3,69,16,0,0,1,,,,,
millejo04,1966,1,NYA,AL,OF,3,3,84,4,0,0,0,,,,,
millela01,1966,1,NYN,NL,P,4,1,25,0,0,0,0,,,,,
milleno01,1966,1,HOU,NL,3B,2,2,42,3,4,1,2,,,,,
milleno01,1966,1,HOU,NL,OF,8,7,182,12,0,0,0,,,,,
millest01,1966,1,BAL,AL,P,51,0,276,5,11,0,1,,,,,
minchdo01,1966,1,MIN,AL,1B,130,118,3194,995,85,9,62,,,,,
mittege01,1966,1,MIN,AL,C,3,1,36,13,0,0,0,0,2,0,0,0
moelljo01,1966,1,LAN,NL,P,29,8,236,5,21,1,1,,,,,
monbobi01,1966,1,DET,AL,P,30,14,308,11,10,1,1,,,,,
mondari01,1966,1,KC1,AL,OF,15,11,321,26,1,1,0,,,,,
montawi01,1966,1,CAL,AL,1B,2,0,3,1,0,0,1,,,,,
monteau01,1966,1,KC1,AL,P,6,0,38,0,2,0,1,,,,,
monteau01,1966,2,HOU,NL,P,10,0,46,0,2,0,1,,,,,
mooreba01,1966,1,WS2,AL,P,12,11,187,2,13,0,0,,,,,
morehda01,1966,1,BOS,AL,P,12,5,84,2,2,0,0,,,,,
morgajo02,1966,1,HOU,NL,2B,117,117,3115,256,316,21,61,,,,,
morrijo06,1966,1,PHI,NL,P,13,0,41,1,3,0,0,,,,,
mortobu01,1966,1,CAL,AL,OF,14,14,358,25,1,0,0,,,,,
motama01,1966,1,PIT,NL,3B,4,2,51,2,1,0,0,,,,,
motama01,1966,1,PIT,NL,OF,96,68,1980,150,3,1,0,,,,,
murcebo01,1966,1,NYA,AL,SS,18,17,453,31,50,6,4,,,,,
murphbi01,1966,1,NYN,NL,OF,57,25,886,57,6,3,1,,,,,
napolda01,1966,1,NYN,NL,OF,10,9,222,12,1,1,0,,,,,
narumbu01,1966,1,WS2,AL,P,3,0,10,0,0,0,0,,,,,
nashji01,1966,1,KC1,AL,P,18,17,381,6,5,0,0,,,,,
navarju01,1966,1,DET,AL,P,1,0,0,0,0,0,0,,,,,
nendi01,1966,1,WS2,AL,1B,76,60,1665,566,38,6,44,,,,,
newmafr01,1966,1,CAL,AL,P,21,19,308,8,21,1,1,,,,,
nichoda01,1966,1,HOU,NL,OF,90,71,2015,139,11,5,0,,,,,
niekrph01,1966,1,ATL,NL,P,28,0,151,2,18,0,1,,,,,
nixonru01,1966,1,MIN,AL,C,32,18,587,137,5,2,0,0,6,13,5,0
normafr01,1966,1,CHN,NL,P,2,0,12,0,0,0,0,,,,,
northji01,1966,1,DET,AL,OF,113,106,2871,241,8,5,1,,,,,
nossejo01,1966,1,MIN,AL,OF,2,0,6,0,0,0,0,,,,,
nossejo01,1966,2,KC1,AL,3B,1,0,6,0,0,0,0,,,,,
nossejo01,1966,2,KC1,AL,OF,78,59,1592,161,8,3,1,,,,,
nottedo01,1966,1,CIN,NL,P,59,1,334,9,20,0,1,,,,,
nuxhajo01,1966,1,CIN,NL,P,35,16,390,6,20,3,1,,,,,
nyeri01,1966,1,CHN,NL,P,3,2,51,0,1,0,0,,,,,
odellbi01,1966,1,ATL,NL,P,24,0,124,1,5,0,1,,,,,
odellbi01,1966,2,PIT,NL,P,37,2,214,6,5,0,1,,,,,
odombl01,1966,1,KC1,AL,P,14,14,271,12,20,1,2,,,,,
odonojo01,1966,1,CLE,AL,P,32,13,324,5,24,0,0,,,,,
olivato01,1966,1,MIN,AL,OF,159,157,4196,335,9,10,3,,,,,
olivege01,1966,1,ATL,NL,1B,5,1,75,19,4,0,3,,,,,
olivege01,1966,1,ATL,NL,C,48,43,1121,286,22,3,3,12,17,21,14,0
olivege01,1966,1,ATL,NL,OF,2,1,27,3,0,0,0,,,,,
olivena01,1966,1,LAN,NL,2B,68,38,1089,99,114,5,22,,,,,
olivena01,1966,1,LAN,NL,3B,1,1,18,0,0,1,0,,,,,
olivena01,1966,1,LAN,NL,SS,2,0,6,0,0,0,0,,,,,
olivoch01,1966,1,ATL,NL,P,47,0,198,0,9,0,0,,,,,
ollomji01,1966,1,MIN,AL,P,3,1,30,0,1,0,0,,,,,
orsinjo01,1966,1,WS2,AL,1B,5,5,93,25,2,0,3,,,,,
orsinjo01,1966,1,WS2,AL,C,2,2,12,3,0,0,0,1,0,1,0,0
ortegph01,1966,1,WS2,AL,P,33,31,592,11,28,3,1,,,,,
osinsda01,1966,1,BOS,AL,P,44,1,202,4,8,0,0,,,,,
osteecl01,1966,1,LAN,NL,P,39,38,721,10,49,4,0,,,,,
osteeda01,1966,1,CIN,NL,P,13,0,45,0,1,0,0,,,,,
otoolji01,1966,1,CIN,NL,P,25,24,426,5,20,1,0,,,,,
owensji01,1966,1,HOU,NL,P,40,0,150,0,12,0,1,,,,,
oylerra01,1966,1,DET,AL,SS,69,63,1695,107,194,11,42,,,,,
paganjo01,1966,1,PIT,NL,2B,3,0,21,1,2,0,0,,,,,
paganjo01,1966,1,PIT,NL,3B,83,71,1861,57,166,12,18,,,,,
paganjo01,1966,1,PIT,NL,OF,3,3,78,5,1,0,0,,,,,
paganjo01,1966,1,PIT,NL,SS,18,13,401,23,50,6,8,,,,,
pagliji01,1966,1,PIT,NL,C,118,109,2804,613,37,2,6,4,25,42,16,2
palmeji01,1966,1,BAL,AL,P,30,30,625,14,26,1,2,,,,,
pappami01,1966,1,CIN,NL,P,33,32,629,16,32,1,2,,,,,
parkewe01,1966,1,LAN,NL,1B,140,118,3286,1118,70,9,74,,,,,
parkewe01,1966,1,LAN,NL,OF,14,9,267,31,0,0,0,,,,,
pascuca02,1966,1,MIN,AL,P,21,19,309,11,25,0,1,,,,,
pavledo01,1966,1,CIN,NL,1B,10,8,219,56,2,0,8,,,,,
pavledo01,1966,1,CIN,NL,C,55,46,1292,323,30,9,2,3,10,35,17,0
pearsal02,1966,1,CAL,AL,OF,1,0,12,0,0,0,0,,,,,
penaor01,1966,1,DET,AL,P,54,0,324,8,26,1,2,,,,,
penaro01,1966,1,CHN,NL,SS,5,4,99,10,12,1,2,,,,,
pepitjo01,1966,1,NYA,AL,1B,119,117,2931,1044,92,6,92,,,,,
pepitjo01,1966,1,NYA,AL,OF,55,30,969,82,5,3,2,,,,,
peppedo01,1966,1,DET,AL,1B,1,0,3,2,0,0,0,,,,,
