playerid,yearid,stint,teamid,lgid,wins,losses,games,gamesstarted,cg,sho,sv,ipouts,hits,er,hr,bb,so,baopp,era,ibb,wp,hbp,balks,bfp,gf,runs,sh,sf,gidp
johnsbe01,1960,1,CHN,NL,2,1,17,0,0,0,1,88,39,16,3,11,9,0.35,4.91,0,1,1,0,130,7,21,,,
johnske02,1960,1,KC1,AL,5,10,42,6,2,0,3,361,120,57,16,45,83,0.26,4.26,6,3,7,1,525,18,68,,,
jonesgo01,1960,1,BAL,AL,1,1,29,0,0,0,2,165,59,27,9,13,30,0.28,4.42,1,0,1,1,228,15,28,,,
jonessa02,1960,1,SFN,NL,18,14,39,35,13,3,0,702,200,83,18,91,190,0.23,3.19,5,8,4,0,978,3,112,,,
jonessh02,1960,1,SFN,NL,1,1,16,0,0,0,1,96,37,11,3,11,10,0.29,3.09,1,0,1,0,143,8,17,,,
kaatji01,1960,1,WS1,AL,1,5,13,9,0,0,0,150,48,31,8,31,25,0.25,5.58,2,2,5,0,228,2,39,,,
kemmeru01,1960,1,WS1,AL,0,2,3,3,0,0,0,52,18,15,2,10,10,0.26,7.79,0,1,1,0,79,0,15,,,
kemmeru01,1960,2,CHA,AL,6,3,36,7,2,1,2,362,111,40,5,45,76,0.24,2.98,4,5,1,0,507,9,45,,,
kielyle01,1960,1,KC1,AL,1,2,20,0,0,0,1,62,21,4,1,5,6,0.26,1.74,0,0,1,0,86,12,4,,,
kippfr01,1960,1,NYA,AL,0,1,4,0,0,0,0,13,4,3,0,0,2,0.25,6.23,0,0,0,0,17,3,3,,,
klinero01,1960,1,SLN,NL,4,9,34,17,1,0,1,353,133,79,21,43,54,0.28,6.04,5,4,0,0,523,6,86,,,
klippjo01,1960,1,CLE,AL,5,5,49,0,0,0,14,223,53,24,8,35,46,0.2,2.91,3,1,1,0,303,30,30,,,
koufasa01,1960,1,LAN,NL,8,13,37,26,7,2,1,525,133,76,20,100,197,0.2,3.91,6,9,1,0,753,7,83,,,
kralija01,1960,1,WS1,AL,8,6,35,18,7,2,1,453,139,51,12,45,71,0.24,3.04,4,2,4,1,627,3,54,,,
kucksjo01,1960,1,KC1,AL,4,10,31,17,1,0,0,342,140,76,22,43,38,0.3,6,2,2,1,0,518,5,85,,,
kutynma01,1960,1,KC1,AL,3,2,51,0,0,0,4,185,64,27,7,32,20,0.27,3.94,3,2,0,1,276,30,33,,,
labincl01,1960,1,LAN,NL,0,1,13,0,0,0,1,51,26,11,1,8,15,0.35,5.82,3,0,0,0,81,6,12,,,
labincl01,1960,2,DET,AL,0,3,14,0,0,0,2,58,19,11,2,12,6,0.25,5.12,4,1,0,0,90,10,12,,,
labincl01,1960,3,PIT,NL,3,0,15,0,0,0,3,91,29,5,0,11,21,0.25,1.48,3,0,1,0,129,5,5,,,
larsedo01,1960,1,KC1,AL,1,10,22,15,0,0,0,251,97,50,11,42,43,0.29,5.38,1,2,0,0,381,3,55,,,
laryfr01,1960,1,DET,AL,15,15,38,36,15,2,1,823,262,107,25,62,149,0.24,3.51,3,8,19,1,1148,2,125,,,
latmaba01,1960,1,CLE,AL,7,7,31,20,4,0,0,442,146,66,19,72,94,0.25,4.03,2,5,6,0,656,2,78,,,
lawrebr01,1960,1,CIN,NL,1,0,7,0,0,0,1,23,9,9,1,8,2,0.31,10.57,1,0,0,0,38,1,12,,,
lawve01,1960,1,PIT,NL,20,9,35,35,18,3,0,815,266,93,25,40,120,0.25,3.08,8,2,4,1,1091,0,104,,,
leedo01,1960,1,WS1,AL,8,7,44,20,1,0,3,495,160,63,16,64,88,0.25,3.44,3,6,3,0,698,10,72,,,
leemi01,1960,1,CLE,AL,0,0,7,0,0,0,0,27,6,2,1,11,6,0.2,2,0,1,1,0,42,7,2,,,
lockebo01,1960,1,CLE,AL,3,5,32,11,2,2,2,369,121,46,10,37,53,0.25,3.37,3,1,2,1,521,10,51,,,
loesbi01,1960,1,SFN,NL,3,2,37,0,0,0,5,137,40,25,9,17,28,0.24,4.93,2,1,4,0,190,21,26,,,
lowntu01,1960,1,CHA,AL,2,3,45,0,0,0,5,202,60,29,6,34,39,0.23,3.88,6,0,0,0,292,16,31,,,
maasdu01,1960,1,NYA,AL,5,1,35,1,0,0,4,211,70,32,6,35,28,0.26,4.09,2,1,1,0,313,17,44,,,
mabebo01,1960,1,BAL,AL,0,0,2,0,0,0,0,2,4,2,0,1,0,0.57,27,0,0,0,0,8,0,6,,,
mackeke01,1960,1,ML1,NL,0,1,9,0,0,0,0,25,9,6,2,3,9,0.28,6.48,2,0,0,0,37,6,7,,,
maesthe01,1960,1,WS1,AL,0,0,1,0,0,0,0,6,1,0,0,1,1,0.16,0,0,0,0,0,7,0,0,,,
mahafar01,1960,1,PHI,NL,7,3,14,12,5,1,0,280,78,24,9,34,56,0.22,2.31,1,2,1,0,382,2,29,,,
malonji01,1960,1,CIN,NL,2,6,11,10,2,1,0,191,61,33,5,37,48,0.25,4.66,2,2,2,0,281,0,35,,,
marange01,1960,1,SFN,NL,1,4,17,4,0,0,0,152,50,26,6,30,28,0.25,4.62,7,1,0,0,230,4,32,,,
maricju01,1960,1,SFN,NL,6,2,11,11,6,1,0,244,59,24,5,28,58,0.2,2.66,1,3,0,2,328,0,29,,,
masonha01,1960,1,PHI,NL,0,0,3,0,0,0,0,17,9,6,1,5,3,0.37,9.53,1,0,0,0,31,1,6,,,
mathica01,1960,1,CLE,AL,0,1,7,0,0,0,0,46,14,6,2,8,13,0.23,3.52,0,0,0,1,68,3,7,,,
mcbrike01,1960,1,CHA,AL,0,1,5,0,0,0,0,14,6,2,0,3,4,0.33,3.86,0,0,1,0,24,3,2,,,
mccormi03,1960,1,SFN,NL,15,12,40,34,15,4,3,759,228,76,15,65,154,0.24,2.7,12,12,1,0,1033,6,87,,,
mcdanli01,1960,1,SLN,NL,12,4,65,2,1,0,26,349,85,27,8,24,105,0.2,2.09,3,7,1,1,448,47,28,,,
mcdevda01,1960,1,LAN,NL,0,4,24,7,0,0,0,159,51,25,7,42,30,0.26,4.25,3,4,6,0,248,7,26,,,
mclisca01,1960,1,CIN,NL,4,14,37,21,2,1,0,454,170,70,16,48,56,0.28,4.16,8,5,7,1,663,11,85,,,
mcmahdo02,1960,1,ML1,NL,3,6,48,0,0,0,10,191,66,42,9,32,50,0.26,5.94,4,2,2,1,288,27,48,,,
meyerja01,1960,1,PHI,NL,3,1,7,4,0,0,0,75,25,12,2,11,18,0.27,4.32,0,0,0,0,109,2,13,,,
millebo04,1960,1,SLN,NL,4,3,15,7,0,0,0,158,53,20,2,17,33,0.26,3.42,2,2,1,0,225,3,21,,,
millest01,1960,1,SFN,NL,7,6,47,3,2,0,2,305,100,44,9,31,65,0.25,3.9,5,0,3,0,437,16,49,,,
mizelvi01,1960,1,SLN,NL,1,3,9,9,0,0,0,166,64,28,7,28,42,0.29,4.55,4,2,0,0,252,0,31,,,
mizelvi01,1960,2,PIT,NL,13,5,23,23,8,3,0,467,141,54,7,46,71,0.24,3.12,6,1,3,0,631,0,59,,,
monbobi01,1960,1,BOS,AL,14,11,35,30,12,3,0,645,217,87,18,68,134,0.26,3.64,9,2,2,1,909,2,91,,,
monzara01,1960,1,SFN,NL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9,0,0,0,0,4,0,1,,,
moorera02,1960,1,CHA,AL,1,1,14,0,0,0,0,62,19,13,5,11,3,0.25,5.66,0,0,0,0,89,3,13,,,
moorera02,1960,2,WS1,AL,3,2,37,0,0,0,13,197,49,21,5,27,29,0.21,2.88,3,1,1,0,265,19,24,,,
morehse01,1960,1,CHN,NL,2,9,45,7,2,0,4,370,123,54,17,46,64,0.25,3.94,6,3,2,3,531,15,61,,,
morgato01,1960,1,DET,AL,3,2,22,0,0,0,1,87,33,15,6,10,12,0.29,4.66,1,0,0,0,127,16,17,,,
morgato01,1960,2,WS1,AL,1,3,14,0,0,0,0,72,36,10,6,5,11,0.34,3.75,3,0,1,0,113,6,15,,,
mossido01,1960,1,DET,AL,9,8,23,22,9,2,0,475,158,61,17,32,69,0.25,3.47,4,0,1,0,660,1,68,,,
muffebi01,1960,1,BOS,AL,6,4,23,14,4,1,0,375,116,45,6,36,75,0.24,3.24,2,4,5,0,530,3,53,,,
neigeal01,1960,1,PHI,NL,0,0,6,0,0,0,0,38,16,8,2,4,3,0.34,5.68,1,1,2,0,59,3,8,,,
nelsome01,1960,1,SLN,NL,0,1,2,1,0,0,0,24,7,3,1,2,7,0.22,3.38,1,0,0,0,33,1,3,,,
newcodo01,1960,1,CIN,NL,4,6,16,15,1,0,0,248,99,42,12,14,36,0.3,4.57,0,0,3,0,354,0,48,,,
newcodo01,1960,2,CLE,AL,2,3,20,2,0,0,1,162,61,26,6,8,27,0.28,4.33,0,0,0,0,223,13,28,,,
nichoch02,1960,1,BOS,AL,0,2,6,1,0,0,0,38,12,6,0,4,11,0.24,4.26,0,0,0,0,55,3,6,,,
nottedo01,1960,1,ML1,NL,1,0,5,1,0,0,1,46,14,7,0,15,8,0.23,4.11,2,0,0,0,77,1,10,,,
nuxhajo01,1960,1,CIN,NL,1,8,38,6,0,0,0,336,130,55,8,27,72,0.29,4.42,6,3,4,0,482,5,58,,,
odellbi01,1960,1,SFN,NL,8,13,43,24,6,1,2,608,198,72,16,72,145,0.25,3.2,8,4,2,2,873,6,80,,,
olivodi01,1960,1,PIT,NL,0,0,4,0,0,0,0,29,8,3,1,5,10,0.21,2.79,1,0,0,0,42,2,3,,,
ortegph01,1960,1,LAN,NL,0,0,3,1,0,0,0,19,12,12,1,5,4,0.4,17.05,0,0,0,0,37,0,12,,,
osteecl01,1960,1,CIN,NL,0,1,20,3,0,0,0,145,53,27,5,30,15,0.29,5.03,4,4,1,0,217,8,29,,,
otoolji01,1960,1,CIN,NL,12,12,34,31,7,2,1,589,198,83,14,66,124,0.26,3.8,4,7,4,0,834,1,94,,,
owensji01,1960,1,PHI,NL,4,14,31,22,6,0,0,450,182,84,21,64,83,0.29,5.04,7,9,1,0,686,2,95,,,
palmqed01,1960,1,LAN,NL,0,1,22,0,0,0,0,117,34,11,6,16,23,0.24,2.54,5,1,1,0,162,4,16,,,
pappami01,1960,1,BAL,AL,15,11,30,27,11,3,0,617,184,77,15,83,126,0.24,3.37,4,10,6,0,863,3,81,,,
pascuca02,1960,1,WS1,AL,12,8,26,22,8,3,2,455,139,51,11,53,143,0.24,3.03,2,2,2,0,639,2,65,,,
penaor01,1960,1,CIN,NL,0,1,4,0,0,0,0,28,8,3,0,3,9,0.22,2.89,2,0,0,0,39,1,3,,,
perryji01,1960,1,CLE,AL,18,10,41,36,10,4,1,784,257,105,35,91,120,0.26,3.62,3,3,4,0,1103,3,118,,,
peterga01,1960,1,CHA,AL,0,0,2,0,0,0,0,10,4,1,0,1,4,0.28,2.7,0,0,0,0,15,0,1,,,
phillta01,1960,1,PHI,NL,0,1,10,1,0,0,0,42,21,13,2,4,6,0.35,8.36,0,1,1,0,67,3,13,,,
pichero01,1960,1,ML1,NL,3,5,37,0,0,0,9,144,48,19,3,23,38,0.25,3.56,4,2,3,0,218,27,26,,,
piercbi02,1960,1,CHA,AL,14,7,32,30,8,1,0,589,201,79,24,46,108,0.26,3.62,1,2,0,0,813,1,81,,,
pizarju01,1960,1,ML1,NL,6,7,21,17,3,0,0,344,105,58,13,72,88,0.24,4.55,1,5,4,0,514,2,63,,,
podrejo01,1960,1,LAN,NL,14,12,34,33,8,1,0,683,217,78,25,71,159,0.25,3.08,9,7,1,1,951,1,88,,,
portoar01,1960,1,BAL,AL,3,2,13,5,1,0,0,122,44,20,6,9,15,0.27,4.43,0,1,0,0,170,6,23,,,
purkebo01,1960,1,CIN,NL,17,11,41,33,11,1,0,758,259,101,23,59,97,0.26,3.6,5,2,9,1,1064,3,114,,,
rakowed01,1960,1,LAN,NL,0,1,9,2,0,0,0,66,30,18,5,11,9,0.32,7.36,3,1,0,1,106,2,19,,,
ramospe01,1960,1,WS1,AL,11,18,43,36,14,1,2,822,254,105,24,99,160,0.24,3.45,8,3,7,0,1162,6,126,,,
reedho01,1960,1,KC1,AL,0,0,1,0,0,0,0,5,2,0,1,0,1,0.28,0,0,0,0,0,7,0,1,,,
reganph01,1960,1,DET,AL,0,4,17,7,0,0,1,204,70,34,11,25,38,0.26,4.5,1,1,2,0,295,3,39,,,
richadu01,1960,1,CIN,NL,0,0,2,0,0,0,0,9,5,3,0,2,2,0.38,9,0,0,0,0,16,0,4,,,
roberro01,1960,1,PHI,NL,12,16,35,33,13,2,1,712,256,106,31,34,122,0.27,4.02,7,0,2,0,982,2,113,,,
robinhu01,1960,1,PHI,NL,0,4,33,1,0,0,0,149,48,19,6,22,31,0.25,3.44,5,1,0,0,215,14,24,,,
roebued01,1960,1,LAN,NL,8,3,58,0,0,0,8,350,109,36,13,38,77,0.25,2.78,11,4,0,0,473,29,42,,,
rushbo01,1960,1,ML1,NL,2,0,10,0,0,0,1,45,24,7,2,5,8,0.36,4.2,2,0,0,0,73,7,9,,,
rushbo01,1960,2,CHA,AL,0,0,9,0,0,0,0,43,16,9,4,5,12,0.3,5.65,2,0,0,0,61,6,10,,,
sadecra01,1960,1,SLN,NL,9,9,26,26,7,1,0,472,148,66,15,86,95,0.24,3.78,1,8,1,0,690,0,76,,,
sadowte01,1960,1,WS1,AL,1,0,9,1,0,0,1,52,17,10,4,9,12,0.25,5.19,1,0,1,0,77,4,10,,,
sanchra01,1960,1,CIN,NL,1,0,8,0,0,0,0,44,12,8,1,11,5,0.22,4.91,1,0,3,0,68,1,9,,,
sanfoja02,1960,1,SFN,NL,12,14,37,34,11,6,0,657,199,93,11,99,125,0.24,3.82,6,15,2,3,940,2,111,,,
schafjo01,1960,1,CHN,NL,2,3,33,0,0,0,3,165,46,17,2,17,33,0.23,2.78,2,1,1,0,221,18,21,,,
schroal01,1960,1,CHN,NL,0,0,2,0,0,0,0,8,3,3,1,5,2,0.27,10.13,0,0,0,0,16,0,3,,,
scorehe01,1960,1,CHA,AL,5,10,23,22,5,1,0,341,91,47,10,87,78,0.22,3.72,0,8,2,0,506,1,54,,,
semprra01,1960,1,DET,AL,3,0,17,0,0,0,0,81,29,12,2,16,9,0.26,4,0,2,0,0,125,8,17,,,
shantbo01,1960,1,NYA,AL,5,4,42,0,0,0,11,203,57,21,5,24,54,0.23,2.79,4,3,2,0,280,21,24,,,
shawbo01,1960,1,CHA,AL,13,13,36,32,7,1,0,578,221,87,16,62,46,0.29,4.06,3,0,3,0,840,2,97,,,
sherrla01,1960,1,LAN,NL,14,10,57,3,1,0,7,427,125,60,14,82,114,0.23,3.79,15,6,6,0,622,38,65,,,
shipljo01,1960,1,SFN,NL,0,0,15,0,0,0,0,60,20,12,2,9,9,0.27,5.4,1,1,3,1,87,6,13,,,
shortbi01,1960,1,NYA,AL,3,5,10,10,2,0,0,141,49,25,5,30,14,0.28,4.79,1,1,1,0,210,0,25,,,
shortch02,1960,1,PHI,NL,6,9,42,10,2,0,3,322,101,47,8,52,54,0.24,3.94,5,6,3,0,467,13,55,,,
simmocu01,1960,1,PHI,NL,0,0,4,2,0,0,0,12,13,8,3,6,4,0.54,18,0,0,0,0,31,0,8,,,
simmocu01,1960,2,SLN,NL,7,4,23,17,3,1,0,456,149,45,11,31,63,0.25,2.66,6,3,0,1,617,2,50,,,
sisleda01,1960,1,DET,AL,7,5,41,0,0,0,6,240,56,22,3,45,47,0.19,2.48,1,9,2,0,334,19,23,,,
spahnwa01,1960,1,ML1,NL,21,10,40,33,18,4,2,803,254,104,24,74,154,0.25,3.5,9,1,4,0,1110,5,114,,,
spencge01,1960,1,DET,AL,0,1,5,0,0,0,0,23,10,3,1,5,4,0.32,3.52,1,0,0,0,37,3,3,,,
staffbi01,1960,1,NYA,AL,3,1,11,8,2,1,0,180,50,15,3,18,36,0.22,2.25,0,0,1,0,246,0,17,,,
stalege01,1960,1,CHA,AL,13,8,64,0,0,0,10,346,94,31,8,25,52,0.22,2.42,7,1,3,0,461,45,40,,,
stalltr01,1960,1,BOS,AL,0,0,4,0,0,0,0,12,0,0,0,2,6,0,0,0,0,0,0,15,4,0,,,
stigmdi01,1960,1,CLE,AL,5,11,41,18,3,0,9,401,118,67,13,87,104,0.23,4.51,1,7,0,0,597,16,78,,,
stobbch01,1960,1,WS1,AL,12,7,40,13,1,1,2,358,115,44,13,38,72,0.25,3.32,4,2,3,0,510,13,54,,,
stockwe01,1960,1,BAL,AL,2,2,17,0,0,0,2,103,26,11,2,14,23,0.21,2.88,1,0,1,0,137,9,11,,,
stoweha01,1960,1,NYA,AL,0,0,1,0,0,0,0,3,0,1,0,1,0,0,9,0,0,0,1,4,0,1,,,
strikja01,1960,1,CHA,AL,0,0,2,0,0,0,0,11,5,2,1,1,1,0.35,4.91,0,0,1,0,16,1,3,,,
sturdto01,1960,1,BOS,AL,3,3,40,3,0,0,1,304,106,56,16,45,67,0.27,4.97,5,5,2,0,443,14,58,,,
sullifr01,1960,1,BOS,AL,6,16,40,22,4,0,1,461,164,87,12,52,98,0.26,5.1,6,3,6,0,678,4,94,,,
terryra01,1960,1,NYA,AL,10,8,35,23,7,3,1,500,149,63,15,52,92,0.23,3.4,3,3,4,0,687,7,78,,,
thomaca01,1960,1,CLE,AL,1,0,4,0,0,0,0,29,8,8,1,10,5,0.22,7.45,0,1,1,0,47,1,8,,,
tiefebo01,1960,1,CLE,AL,0,1,6,0,0,0,0,27,8,2,0,3,2,0.24,2,0,0,0,0,37,4,2,,,
trowbbo01,1960,1,KC1,AL,1,3,22,1,0,0,2,205,70,35,6,34,33,0.28,4.61,3,5,1,0,298,5,41,,,
tsitojo01,1960,1,KC1,AL,0,2,14,2,0,0,0,99,38,24,3,21,12,0.29,6.55,1,5,8,0,165,4,25,,,
turlebo01,1960,1,NYA,AL,9,3,34,24,4,1,5,520,138,63,14,87,87,0.22,3.27,3,6,5,1,727,6,67,,,
umbriji01,1960,1,PIT,NL,1,2,17,3,0,0,1,122,40,23,5,27,26,0.27,5.09,1,3,0,0,180,5,23,,,
walkeje01,1960,1,BAL,AL,3,4,29,18,1,0,5,354,107,49,15,56,48,0.24,3.74,0,0,3,0,502,8,53,,,
wickeda01,1960,1,KC1,AL,0,0,5,0,0,0,2,25,4,1,0,1,3,0.14,1.08,0,0,0,1,28,5,1,,,
wieante01,1960,1,CIN,NL,0,1,5,0,0,0,0,13,4,5,2,5,3,0.25,10.38,1,0,0,0,21,3,5,,,
wilheho01,1960,1,BAL,AL,11,8,41,11,3,1,7,441,125,54,13,39,107,0.22,3.31,0,6,1,1,599,24,69,,,
willeca01,1960,1,ML1,NL,6,7,28,21,2,1,0,434,136,70,19,65,109,0.24,4.35,5,7,7,1,634,2,78,,,
willist02,1960,1,LAN,NL,14,10,38,30,9,2,1,622,162,69,26,72,175,0.21,3,1,7,5,2,858,6,84,,,
willste01,1960,1,BOS,AL,1,1,15,0,0,0,1,91,38,25,4,16,28,0.31,7.42,1,4,3,0,143,8,26,,,
wilsoea01,1960,1,BOS,AL,3,2,13,9,2,0,0,195,61,34,4,48,40,0.24,4.71,1,4,0,2,301,1,36,,,
wittge01,1960,1,PIT,NL,1,2,10,6,0,0,0,90,33,14,3,12,15,0.3,4.2,0,0,0,0,128,0,18,,,
woodeha01,1960,1,WS1,AL,4,5,41,14,1,0,4,345,131,60,7,60,46,0.28,4.7,3,4,3,0,527,14,67,,,
worthal01,1960,1,BOS,AL,0,1,6,0,0,0,0,35,17,10,1,11,7,0.34,7.71,3,3,0,0,62,2,12,,,
worthal01,1960,2,CHA,AL,1,1,4,0,0,0,0,16,3,2,0,4,1,0.17,3.38,0,0,0,0,24,3,2,,,
wrighme01,1960,1,CHN,NL,0,1,9,0,0,0,2,49,17,9,1,3,8,0.27,4.96,1,0,0,0,67,6,9,,,
wynnea01,1960,1,CHA,AL,13,12,36,35,13,4,1,712,220,92,20,112,158,0.24,3.49,2,1,4,0,1024,1,105,,,
aguirha01,1961,1,DET,AL,4,4,45,0,0,0,8,166,44,20,5,38,32,0.22,3.25,3,4,2,0,244,21,22,,,
allenbo04,1961,1,CLE,AL,3,2,48,0,0,0,3,245,96,34,7,40,42,0.29,3.75,5,4,1,0,373,17,42,,,
anderbo01,1961,1,CHN,NL,7,10,57,12,1,0,8,456,162,72,14,56,96,0.27,4.26,11,4,2,0,659,21,85,,,
andercr01,1961,1,SLN,NL,4,3,25,0,0,0,1,116,38,14,3,12,21,0.25,3.26,0,3,1,0,164,13,15,,,
antonjo02,1961,1,CLE,AL,0,4,11,7,0,0,0,144,68,35,8,18,23,0.33,6.56,0,1,1,0,225,0,39,,,
antonjo02,1961,2,ML1,NL,1,0,9,0,0,0,0,32,16,9,2,3,8,0.34,7.59,0,0,0,0,51,4,9,,,
archeji02,1961,1,KC1,AL,9,15,39,27,9,2,5,616,204,73,11,60,110,0.25,3.2,6,2,5,4,879,7,99,,,
arrigge01,1961,1,MIN,AL,0,1,7,2,0,0,0,29,9,11,0,10,6,0.26,10.24,0,0,2,0,51,3,12,,,
arroylu01,1961,1,NYA,AL,15,5,65,0,0,0,29,357,83,29,5,49,87,0.19,2.19,8,4,3,0,484,54,34,,,
baldsja01,1961,1,PHI,NL,5,3,65,0,0,0,3,299,90,43,7,49,59,0.24,3.88,11,11,5,0,435,39,53,,,
barbest01,1961,1,BAL,AL,18,12,37,34,14,8,1,745,194,92,13,130,150,0.21,3.33,4,9,2,1,1040,1,102,,,
bassno01,1961,1,KC1,AL,11,11,40,23,6,2,0,512,164,89,17,82,74,0.25,4.69,0,5,4,0,744,9,98,,,
baumafr01,1961,1,CHA,AL,10,13,53,23,5,1,3,563,249,117,22,59,75,0.31,5.61,4,3,2,0,860,13,128,,,
bautaed01,1961,1,SLN,NL,2,0,13,0,0,0,5,58,12,3,2,5,12,0.17,1.4,1,0,0,0,76,9,5,,,
becquju01,1961,2,MIN,AL,0,0,1,0,0,0,0,4,4,3,0,1,0,0.5,20.25,0,0,0,0,9,1,3,,,
bellga01,1961,1,CLE,AL,12,16,34,34,11,2,0,685,214,104,32,100,163,0.24,4.1,2,3,6,0,994,0,125,,,
bolinbo01,1961,1,SFN,NL,2,2,37,1,0,0,5,144,37,17,6,37,48,0.21,3.19,8,4,3,1,224,18,20,,,
borlato01,1961,1,BOS,AL,0,0,1,0,0,0,0,3,3,2,0,0,0,0.5,18,0,0,0,0,6,1,2,,,
bouldca01,1961,1,WS2,AL,0,1,2,1,0,0,0,10,9,6,0,2,2,0.5,16.2,0,1,0,0,20,0,6,,,
bowsfte01,1961,1,LAA,AL,11,8,41,21,4,1,0,471,154,65,18,63,88,0.25,3.73,3,3,1,0,683,6,75,,,
breweji01,1961,1,CHN,NL,1,7,36,11,0,0,0,260,116,56,17,21,57,0.32,5.82,2,4,1,0,388,11,65,,,
breweto01,1961,1,BOS,AL,3,2,10,9,0,0,0,126,37,16,4,29,13,0.24,3.43,0,4,0,0,189,1,21,,,
briceal01,1961,1,CHA,AL,0,1,3,0,0,0,0,10,4,0,0,3,3,0.3,0,0,0,0,0,16,0,2,,,
bridgma01,1961,1,CIN,NL,0,1,13,0,0,0,0,62,26,18,4,11,17,0.31,7.84,0,1,1,0,98,5,19,,,
brogler01,1961,1,SLN,NL,9,12,29,26,7,2,0,524,166,80,19,75,113,0.24,4.12,5,1,1,0,762,2,97,,,
brosnji01,1961,1,CIN,NL,10,4,53,0,0,0,16,240,77,27,7,18,40,0.24,3.04,3,1,0,1,335,34,34,,,
brownha01,1961,1,BAL,AL,10,6,27,23,6,3,1,500,153,59,14,33,61,0.24,3.19,0,3,1,0,668,3,62,,,
brownpa01,1961,1,PHI,NL,0,1,5,1,0,0,0,30,13,9,3,8,1,0.32,8.1,0,0,1,0,50,1,9,,,
brucebo01,1961,1,DET,AL,1,2,14,6,0,0,0,134,57,22,6,24,25,0.32,4.43,2,0,2,0,210,2,28,,,
bruckfr01,1961,1,MIN,AL,0,0,1,0,0,0,0,0,3,3,0,1,0,1,,0,0,0,0,4,0,3,,,
brunege01,1961,1,ML1,NL,0,0,5,0,0,0,0,15,7,3,1,2,0,0.41,5.4,0,1,0,0,23,3,3,,,
buhlbo01,1961,1,ML1,NL,9,10,32,28,9,1,0,565,180,86,23,98,77,0.25,4.11,4,3,5,0,820,2,99,,,
bunniji01,1961,1,DET,AL,17,11,38,37,12,4,1,804,232,95,25,71,194,0.22,3.19,3,2,9,0,1110,1,113,,,
burdele01,1961,1,ML1,NL,18,11,40,36,14,3,0,817,295,121,31,33,92,0.27,4,3,1,3,1,1126,4,131,,,
burnspe01,1961,1,WS2,AL,4,9,33,16,4,2,2,340,106,57,11,51,56,0.25,4.53,2,3,3,0,492,9,66,,,
burwedi01,1961,1,CHN,NL,0,0,2,0,0,0,0,12,6,4,0,4,0,0.37,9,0,1,0,0,21,0,4,,,
buzhajo01,1961,1,PHI,NL,6,18,41,27,6,1,0,607,200,101,28,65,92,0.26,4.49,6,3,6,0,848,4,107,,,
cardwdo01,1961,1,CHN,NL,15,14,39,38,13,3,0,778,243,110,22,88,156,0.24,3.82,0,6,10,2,1106,1,121,,,
casalje01,1961,1,LAA,AL,1,5,13,7,0,0,1,128,52,31,9,25,35,0.29,6.54,0,6,1,0,202,1,34,,,
casalje01,1961,2,DET,AL,0,0,3,1,0,0,0,36,15,7,3,3,6,0.31,5.25,0,2,0,0,51,0,8,,,
chancde01,1961,1,LAA,AL,0,2,5,4,0,0,0,55,33,14,0,5,11,0.41,6.87,1,1,1,0,88,1,15,,,
cheneto01,1961,1,PIT,NL,0,0,1,0,0,0,0,0,1,4,1,4,0,0.5,,0,1,0,0,6,0,5,,,
cheneto01,1961,2,WS2,AL,1,3,10,7,0,0,0,89,32,29,8,26,20,0.28,8.8,0,3,0,0,143,2,30,,,
cicotal01,1961,1,SLN,NL,2,6,29,7,0,0,1,225,83,44,16,34,51,0.28,5.28,2,3,2,0,333,9,47,,,
ciscoga01,1961,1,BOS,AL,2,4,17,8,0,0,0,157,67,39,5,28,26,0.32,6.71,0,1,0,1,242,4,40,,,
clevete01,1961,1,LAA,AL,2,1,12,0,0,0,1,48,13,3,1,13,11,0.22,1.69,1,1,0,0,72,7,5,,,
clevete01,1961,2,NYA,AL,1,1,21,0,0,0,0,95,35,17,3,21,14,0.28,4.83,1,2,1,0,146,9,20,,,
clonito01,1961,1,ML1,NL,7,2,19,10,3,0,0,252,84,49,16,33,51,0.25,5.25,1,7,1,4,363,4,49,,,
coateji01,1961,1,NYA,AL,11,5,43,11,4,1,5,424,128,54,15,53,80,0.24,3.44,0,2,7,0,595,15,60,,,
conlege01,1961,1,BOS,AL,11,14,33,30,6,2,1,599,229,109,33,65,113,0.28,4.91,2,0,3,0,877,3,116,,,
craigro01,1961,1,LAN,NL,5,6,40,14,2,0,2,338,130,77,22,52,63,0.28,6.15,7,7,4,1,513,7,87,,,
cuetobe01,1961,1,MIN,AL,1,3,7,5,0,0,0,64,27,17,7,10,5,0.3,7.17,0,0,1,0,102,0,24,,,
curtija01,1961,1,CHN,NL,10,13,31,27,6,0,0,541,220,98,23,51,57,0.3,4.89,6,1,1,0,802,2,117,,,
dailebi01,1961,1,CLE,AL,1,0,12,0,0,0,0,57,16,2,0,6,7,0.23,0.95,1,2,0,0,76,10,4,,,
daleybu01,1961,1,KC1,AL,4,8,16,10,2,0,1,191,84,35,6,22,36,0.31,4.95,2,0,5,0,296,4,46,,,
daleybu01,1961,2,NYA,AL,8,9,23,17,7,0,0,389,127,57,17,51,83,0.25,3.96,6,1,4,1,558,0,63,,,
daniebe02,1961,1,WS2,AL,12,11,32,28,12,1,0,636,184,81,14,80,110,0.23,3.44,8,5,3,1,876,1,90,,,
