playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
lundgde01,1927,1,BOS,AL,30,44,6,7,0,2,0,1,0,0,0,18,,0,3,,
luquedo01,1927,1,CIN,NL,29,83,8,18,0,3,0,9,0,,4,7,,0,7,,
lutzkru01,1927,1,CLE,AL,100,311,35,78,12,3,0,41,2,1,22,29,,3,23,,
lyonste01,1927,1,CHA,AL,41,110,16,28,6,2,1,9,0,0,6,17,,0,7,,
macfada01,1927,1,BOS,AL,37,46,3,13,1,1,1,6,1,1,5,14,,1,5,,
mahafro01,1927,1,PIT,NL,2,5,0,2,0,0,0,1,0,,0,3,,0,0,,
maniocl01,1927,1,DET,AL,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,,
mannle01,1927,1,BSN,NL,29,66,8,17,3,1,0,6,2,,8,3,,0,1,,
mannle01,1927,2,NY1,NL,29,67,13,22,4,1,2,10,2,,8,7,,0,0,,
manushe01,1927,1,DET,AL,151,593,102,177,31,18,6,90,12,8,47,29,,4,15,,
maranra01,1927,1,SLN,NL,9,29,0,7,1,0,0,0,0,,2,2,,0,0,,
marbefi01,1927,1,WS1,AL,56,41,2,5,0,0,0,0,0,0,1,7,,0,1,,
marriwi01,1927,1,BRO,NL,6,9,0,1,0,1,0,1,0,,2,2,,0,0,,
mayja01,1927,1,CIN,NL,44,76,6,14,3,1,0,5,0,,3,19,,1,7,,
maysca01,1927,1,CIN,NL,14,32,5,13,1,1,1,1,0,,0,2,,0,1,,
mccurha01,1927,1,CHA,AL,86,262,34,75,19,3,1,27,6,4,32,24,,1,5,,
mcgrabo01,1927,1,BRO,NL,1,1,0,0,0,0,0,0,0,,0,1,,0,0,,
mcgrabo01,1927,2,SLN,NL,18,33,4,6,0,2,1,5,1,,0,15,,0,4,,
mcinnst01,1927,1,PHI,NL,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,
mckaiha01,1927,1,CLE,AL,2,4,0,0,0,0,0,0,0,0,0,0,,0,0,,
mcmanma01,1927,1,DET,AL,108,369,60,99,19,7,9,69,8,7,34,38,,1,18,,
mcnamdi01,1927,1,BSN,NL,11,9,3,0,0,0,0,0,0,,0,3,,0,2,,
mcneeea01,1927,1,WS1,AL,73,185,40,51,10,4,0,16,11,4,11,13,,1,7,,
mcnulpa01,1927,1,CLE,AL,19,41,3,13,1,0,0,4,1,2,4,3,,0,1,,
mcquihu01,1927,1,NY1,NL,11,19,0,4,1,0,0,0,0,,1,5,,1,0,,
mcquihu01,1927,2,BSN,NL,13,22,1,5,0,0,0,2,0,,1,9,,0,5,,
mcweedo01,1927,1,BRO,NL,34,47,0,2,0,0,0,1,0,,7,22,,0,6,,
meadole01,1927,1,PIT,NL,40,115,3,18,0,1,0,6,0,,4,20,,0,3,,
melilsk01,1927,1,SLA,AL,107,356,45,80,18,2,0,26,3,6,25,28,,0,19,,
mellajo01,1927,1,PHA,AL,4,7,1,2,0,0,0,2,0,0,0,1,,0,0,,
metzlal01,1927,1,CHA,AL,134,543,87,173,29,11,3,61,15,11,61,39,,9,11,,
meusebo01,1927,1,NYA,AL,135,516,75,174,47,9,8,103,24,10,45,58,,2,21,,
meuseir01,1927,1,BRO,NL,42,74,7,18,3,1,1,7,0,,11,5,,0,2,,
miljujo01,1927,1,PIT,NL,19,28,2,5,1,0,0,2,0,,0,7,,0,1,,
millebi02,1927,1,SLA,AL,143,492,83,160,32,7,5,75,8,7,30,26,,9,22,,
milleja02,1927,1,CLE,AL,34,58,3,8,1,0,0,6,0,0,1,16,,1,3,,
milleot02,1927,1,SLA,AL,51,76,8,17,5,0,0,8,0,1,8,5,,1,2,,
milleru01,1927,1,PHI,NL,2,3,0,1,0,0,0,0,0,,0,0,,0,3,,
millsar01,1927,1,BSN,NL,15,7,0,0,0,0,0,0,0,,0,0,,0,0,,
mitchcl01,1927,1,PHI,NL,18,42,5,10,2,0,1,6,0,,2,1,,0,2,,
mogrige01,1927,1,BSN,NL,20,15,1,3,1,0,0,0,0,,0,4,,0,0,,
mokanjo01,1927,1,PHI,NL,74,213,22,61,13,2,0,33,5,,25,21,,0,5,,
moorebi02,1927,1,BOS,AL,44,69,7,15,2,0,0,4,0,0,13,8,,0,1,,
mooreed01,1927,1,BSN,NL,112,411,53,124,14,4,1,32,5,,39,17,,1,11,,
moorera01,1927,1,CHA,AL,6,15,0,0,0,0,0,0,0,0,0,2,,0,0,,
moorewi01,1927,1,NYA,AL,50,75,5,6,0,0,1,2,0,0,4,38,,0,7,,
morehra01,1927,1,NYA,AL,73,195,45,50,7,2,1,20,4,4,29,18,,0,6,,
morrigu01,1927,1,BSN,NL,11,8,1,1,0,0,1,1,0,,1,3,,0,0,,
morrijo04,1927,1,PIT,NL,21,13,0,2,0,1,0,0,0,,0,6,,0,1,,
mossra01,1927,1,BRO,NL,1,3,0,1,0,1,0,2,0,,0,0,,0,1,,
mostijo01,1927,1,CHA,AL,13,16,3,2,0,0,0,1,1,0,0,1,,1,0,,
muellhe01,1927,1,NY1,NL,84,190,33,55,6,1,3,19,2,,25,12,,4,4,,
murrage01,1927,1,WS1,AL,7,6,0,1,0,0,0,1,0,0,0,1,,1,1,,
myattgl01,1927,1,CLE,AL,55,94,15,23,6,0,2,8,1,1,12,7,,1,2,,
myerbu01,1927,1,WS1,AL,15,51,7,11,1,0,0,7,3,1,8,3,,0,2,,
myerbu01,1927,2,BOS,AL,133,469,59,135,22,11,2,47,9,5,48,15,,4,19,,
nehfar01,1927,1,CIN,NL,21,13,1,1,0,0,0,2,0,,1,0,,0,1,,
nehfar01,1927,2,CHN,NL,8,7,0,3,1,0,0,3,0,,0,1,,0,0,,
neisbe01,1927,1,CLE,AL,32,96,17,29,9,0,4,18,0,1,18,9,,0,8,,
neisbe01,1927,2,CHA,AL,45,76,9,22,5,0,0,11,1,0,10,9,,0,2,,
neunjo01,1927,1,DET,AL,79,204,38,66,9,4,0,27,22,7,35,13,,2,8,,
neverer01,1927,1,SLA,AL,27,32,2,7,1,0,0,1,0,0,0,9,,0,1,,
nichoch01,1927,1,PIT,NL,8,9,0,1,1,0,0,1,0,,0,4,,0,0,,
nixonal01,1927,1,PHI,NL,54,154,18,48,7,0,0,18,1,,5,5,,0,5,,
odonnha01,1927,1,PHI,NL,16,16,1,1,0,0,0,2,0,,2,2,,0,0,,
ofarrbo01,1927,1,SLN,NL,61,178,19,47,10,1,0,18,3,,23,22,,0,2,,
onealsk01,1927,1,PHI,NL,2,1,0,0,0,0,0,0,0,,0,0,,0,0,,
oneilmi02,1927,1,WS1,AL,5,6,0,0,0,0,0,0,0,0,0,1,,0,0,,
oneilmi02,1927,2,NY1,NL,16,38,2,5,0,0,0,3,0,,5,2,,0,0,,
oneilst01,1927,1,SLA,AL,74,191,14,44,7,0,1,22,0,3,20,6,,0,13,,
onsloed01,1927,1,WS1,AL,9,18,1,4,1,0,0,1,0,0,1,0,,0,0,,
orourfr01,1927,1,SLA,AL,140,538,85,144,25,3,1,39,18,8,64,43,,12,13,,
orsater01,1927,1,SLN,NL,27,92,15,29,7,3,0,12,2,,11,12,,0,2,,
osborbo01,1927,1,CHN,NL,24,39,1,8,0,1,0,4,0,,0,14,,0,1,,
ottme01,1927,1,NY1,NL,82,163,23,46,7,3,1,19,2,,13,9,,0,4,,
padgeer01,1927,1,CLE,AL,7,7,1,2,0,0,0,0,0,0,0,2,,0,0,,
partrja01,1927,1,BRO,NL,146,572,72,149,17,6,7,40,9,,20,36,,3,16,,
paschbe01,1927,1,NYA,AL,50,82,16,26,9,2,2,16,0,2,4,10,,0,1,,
patejo01,1927,1,PHA,AL,32,10,1,3,1,0,0,2,0,0,1,0,,0,0,,
peckiro01,1927,1,CHA,AL,68,217,23,64,6,3,0,23,2,3,21,6,,1,7,,
peelho01,1927,1,SLN,NL,2,2,0,0,0,0,0,0,0,,0,1,,0,0,,
peeryre01,1927,1,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pennohe01,1927,1,NYA,AL,34,69,6,15,2,0,0,6,0,0,3,10,,0,13,,
perkicy01,1927,1,PHA,AL,59,137,11,35,7,2,1,15,0,2,12,8,,0,5,,
pettyje01,1927,1,BRO,NL,42,91,3,9,1,1,0,2,0,,1,32,,0,1,,
picinva01,1927,1,CIN,NL,65,173,16,44,8,3,0,12,3,,24,15,,0,8,,
picked01,1927,1,CHN,NL,54,181,23,31,5,2,2,15,0,,20,26,,0,9,,
pinelba01,1927,1,CIN,NL,30,76,11,15,2,0,1,4,2,,6,7,,1,2,,
pipgrge01,1927,1,NYA,AL,29,67,4,16,1,1,1,6,0,0,2,17,,0,2,,
pippwa01,1927,1,CIN,NL,122,443,49,115,19,6,2,41,2,,32,11,,0,14,,
pittipi01,1927,1,CIN,NL,31,84,17,23,5,0,1,10,4,,2,5,,0,4,,
plittno01,1927,1,BRO,NL,19,18,1,4,0,0,0,1,0,,0,5,,0,2,,
plittno01,1927,2,NY1,NL,3,1,0,0,0,0,0,0,0,,0,0,,0,0,,
pooleji01,1927,1,PHA,AL,38,99,4,22,2,0,0,10,0,0,9,6,,0,4,,
portene01,1927,1,NY1,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powerik01,1927,1,PHA,AL,11,5,0,2,1,0,0,2,0,0,0,0,,0,0,,
pruethu01,1927,1,PHI,NL,31,60,4,13,2,1,0,7,0,,4,9,,0,5,,
purdypi01,1927,1,CIN,NL,18,62,15,22,2,4,1,12,0,,4,3,,2,2,,
quinnja01,1927,1,PHA,AL,34,66,1,6,1,0,0,6,0,0,2,17,,0,7,,
reesera01,1927,1,NY1,NL,97,355,43,94,14,2,4,21,5,,13,52,,4,9,,
reevebo01,1927,1,WS1,AL,112,380,37,97,11,5,1,39,3,1,21,53,,1,18,,
reganbi01,1927,1,BOS,AL,129,468,43,128,37,10,2,66,10,10,26,51,,2,16,,
reinhar01,1927,1,SLN,NL,27,32,8,10,1,0,0,0,0,,2,6,,0,1,,
reynoca01,1927,1,CHA,AL,14,42,5,9,3,0,1,7,1,2,5,7,,1,1,,
rhemfl01,1927,1,SLN,NL,27,59,3,4,1,0,0,2,0,,2,31,,0,3,,
rhyneha01,1927,1,PIT,NL,62,168,21,46,5,0,0,17,0,,14,9,,0,15,,
riceha01,1927,1,SLA,AL,137,520,90,149,26,9,7,68,5,4,50,21,,2,16,,
ricesa01,1927,1,WS1,AL,142,603,98,179,33,14,2,65,19,6,36,11,,0,12,,
richbla01,1927,1,BSN,NL,115,450,57,139,12,9,2,34,24,,22,30,,1,18,,
rigneto01,1927,1,BOS,AL,8,18,0,2,1,0,0,0,0,0,1,2,,0,1,,
rigneto01,1927,2,WS1,AL,45,132,20,36,5,4,0,13,1,2,22,10,,1,2,,
ringji01,1927,1,SLN,NL,13,8,3,3,2,0,0,0,0,,0,2,,0,0,,
rixeyep01,1927,1,CIN,NL,34,81,4,20,5,1,0,9,0,,3,7,,0,3,,
roberch01,1927,1,BSN,NL,28,50,3,12,0,0,0,2,0,,1,3,,0,3,,
roettos01,1927,1,BRO,NL,5,4,0,0,0,0,0,0,0,,1,1,,1,0,,
roettwa01,1927,1,SLN,NL,5,1,0,0,0,0,0,0,0,,1,0,,0,0,,
rogelbi01,1927,1,BOS,AL,82,207,35,55,14,6,2,28,3,1,24,28,,0,5,,
rollire01,1927,1,BOS,AL,82,184,19,49,4,1,0,9,3,1,12,10,,4,7,,
rommeed01,1927,1,PHA,AL,30,51,4,8,1,0,0,3,0,0,3,7,,0,4,,
rootch01,1927,1,CHN,NL,48,122,15,27,6,1,0,8,0,,4,35,,1,5,,
rothrja01,1927,1,BOS,AL,117,428,61,111,24,8,1,36,5,5,24,46,,2,9,,
roushed01,1927,1,NY1,NL,140,570,83,173,27,4,7,58,18,,26,15,,1,17,,
roylu01,1927,1,CHN,NL,11,3,0,1,0,0,0,1,0,,0,0,,0,0,,
rublear01,1927,1,DET,AL,56,91,16,15,4,2,0,11,2,2,14,15,,1,8,,
rudoldi01,1927,1,BSN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruelmu01,1927,1,WS1,AL,131,428,61,132,16,5,1,52,9,6,63,18,,5,8,,
ruethdu01,1927,1,NYA,AL,35,80,7,21,3,0,1,10,0,0,8,15,,0,0,,
ruffire01,1927,1,BOS,AL,29,55,5,14,3,1,0,4,0,0,0,6,,1,6,,
russeja01,1927,1,BOS,AL,35,48,5,6,0,2,0,4,0,0,0,16,,0,1,,
ruthba01,1927,1,NYA,AL,151,540,158,192,29,8,60,164,7,6,137,89,,0,14,,
sandhe01,1927,1,PHI,NL,141,535,87,160,22,8,1,49,5,,58,59,,1,28,,
saundru01,1927,1,PHA,AL,5,15,2,2,1,0,0,2,0,0,3,2,,0,0,,
schalra01,1927,1,CHA,AL,16,26,2,6,2,0,0,2,0,0,2,1,,0,1,,
schanbo01,1927,1,SLN,NL,3,5,0,1,0,0,0,0,0,,0,0,,0,0,,
schanwa01,1927,1,SLA,AL,97,264,40,84,15,2,5,42,3,2,41,33,,2,4,,
schubhe01,1927,1,SLN,NL,65,218,29,56,6,2,4,28,0,,7,27,,1,2,,
schulfr02,1927,1,SLA,AL,60,189,32,60,16,5,3,34,5,3,20,14,,0,7,,
schuljo04,1927,1,SLN,NL,64,156,35,45,8,2,9,32,1,,47,19,,1,4,,
scottja01,1927,1,PHI,NL,83,114,6,33,6,0,1,17,0,,9,9,,1,3,,
scottpe01,1927,1,CHN,NL,71,156,28,49,18,1,0,21,1,,19,18,,1,4,,
seweljo01,1927,1,CLE,AL,153,569,83,180,48,5,1,92,3,16,51,7,,9,23,,
sewellu01,1927,1,CLE,AL,128,470,52,138,27,6,0,53,4,8,20,23,,4,18,,
sewelto01,1927,1,CHN,NL,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,
shanewa01,1927,1,BOS,AL,122,406,54,111,33,6,3,49,11,4,21,35,,1,7,,
shautjo01,1927,1,CLE,AL,45,83,7,27,5,1,0,6,0,0,2,9,,0,0,,
shawkbo01,1927,1,NYA,AL,19,11,1,1,0,0,0,0,0,0,0,3,,0,0,,
sheame01,1927,1,DET,AL,34,85,5,15,6,3,0,9,0,0,7,15,,0,2,,
sheelea01,1927,1,CHA,AL,45,129,11,27,3,0,2,16,1,3,20,5,,1,7,,
sherdbi01,1927,1,SLN,NL,39,72,9,14,2,0,1,5,0,,7,6,,0,6,,
shockur01,1927,1,NYA,AL,31,54,6,13,1,0,0,10,0,0,7,12,,3,20,,
sickied01,1927,1,PIT,NL,6,7,1,1,1,0,0,3,0,,1,0,,0,0,,
simmoal01,1927,1,PHA,AL,106,406,86,159,36,11,15,108,10,2,31,30,,1,20,,
sislege01,1927,1,SLA,AL,149,614,87,201,32,8,5,97,27,7,24,15,,4,19,,
smithbo02,1927,1,BSN,NL,54,109,10,27,3,1,1,10,0,,2,4,,0,1,,
smithea02,1927,1,PIT,NL,66,189,16,51,3,1,5,25,0,,21,11,,1,11,,
smithge03,1927,1,DET,AL,29,19,5,7,0,0,2,6,0,0,0,4,,0,1,,
smithja03,1927,1,BSN,NL,84,183,27,58,6,4,1,24,8,,16,12,,1,7,,
smithre05,1927,1,NY1,NL,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,
smithru01,1927,1,DET,AL,1,3,0,0,0,0,0,0,0,0,0,2,,0,0,,
smithsh01,1927,1,CLE,AL,11,12,0,2,0,0,0,0,0,0,1,4,,0,0,,
snydefr01,1927,1,SLN,NL,63,194,7,50,5,0,1,30,0,,9,18,,0,7,,
sommeru01,1927,1,BOS,AL,7,2,0,1,0,0,0,0,0,0,0,1,,0,0,,
songedo01,1927,1,PIT,NL,2,1,0,0,0,0,0,0,0,,0,0,,0,0,,
songedo01,1927,2,NY1,NL,22,10,1,3,0,0,0,0,0,,2,2,,0,0,,
southbi01,1927,1,SLN,NL,92,306,52,92,15,5,2,39,10,,23,7,,0,12,,
spalddi01,1927,1,PHI,NL,115,442,68,131,16,3,0,25,5,,38,40,,0,14,,
speaktr01,1927,1,WS1,AL,141,523,71,171,43,6,2,73,9,8,55,8,,4,15,,
spencro01,1927,1,PIT,NL,38,92,9,26,3,1,0,13,0,,3,3,,0,2,,
spurgfr01,1927,1,CLE,AL,57,179,30,45,6,1,1,19,8,1,18,14,,1,23,,
statzji01,1927,1,BRO,NL,130,507,64,139,24,7,1,21,10,,26,43,,0,14,,
stephri01,1927,1,CHN,NL,152,579,101,199,46,9,7,82,8,,65,28,,6,18,,
stewafr01,1927,1,CHA,AL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
stewale01,1927,1,SLA,AL,29,49,4,15,1,0,0,3,0,1,5,16,,0,4,,
stewast01,1927,1,WS1,AL,56,129,24,31,6,2,0,4,12,2,8,15,,0,3,,
stoneli01,1927,1,DET,AL,38,74,2,8,0,0,0,5,0,0,3,16,,1,4,,
sturdgu01,1927,1,SLA,AL,5,21,5,9,1,0,0,5,2,0,1,0,,0,0,,
sukefcl01,1927,1,CIN,NL,38,58,12,11,2,0,0,2,2,,7,2,,0,3,,
summaho01,1927,1,CLE,AL,145,574,73,164,41,7,4,74,6,5,32,18,,7,27,,
sweetle01,1927,1,PHI,NL,25,38,3,12,2,0,0,6,0,,5,11,,0,1,,
taberle01,1927,1,PHI,NL,3,1,0,0,0,0,0,0,0,,0,0,,0,0,,
tarbear01,1927,1,BOS,AL,33,69,5,13,1,0,0,5,0,0,3,12,,3,3,,
tatebe01,1927,1,WS1,AL,61,131,12,41,5,1,1,24,0,3,8,4,,1,5,,
tavenja01,1927,1,DET,AL,116,419,60,115,22,9,5,59,19,8,36,38,,1,18,,
tayloza02,1927,1,BSN,NL,30,96,8,23,2,1,1,14,0,,8,5,,0,1,,
tayloza02,1927,2,NY1,NL,83,258,18,60,7,3,0,21,2,,17,20,,1,7,,
terrybi01,1927,1,NY1,NL,150,580,101,189,32,13,20,121,1,,46,53,,2,19,,
theveto01,1927,1,SLN,NL,59,191,23,37,6,1,0,4,2,,14,8,,0,2,,
thomafa01,1927,1,NY1,NL,9,2,0,0,0,0,0,0,0,,0,1,,0,0,,
thomahe01,1927,1,BSN,NL,24,74,11,17,6,1,0,6,2,,3,9,,1,4,,
thomahe01,1927,2,NY1,NL,13,17,2,3,1,1,0,1,0,,1,1,,1,0,,
thomamy01,1927,1,NYA,AL,21,27,5,9,0,0,0,3,0,0,0,2,,1,3,,
thomato02,1927,1,CHA,AL,40,95,5,14,3,1,1,8,0,0,4,23,,0,19,,
thompfr03,1927,1,PHI,NL,153,597,78,181,32,14,1,70,19,,34,36,,2,18,,
thurssl01,1927,1,WS1,AL,42,92,11,29,4,2,2,17,1,0,5,10,,0,4,,
tobinja01,1927,1,BOS,AL,111,374,52,116,18,3,2,40,5,4,36,9,,0,9,,
todtph01,1927,1,BOS,AL,140,516,55,122,22,6,6,52,6,2,28,23,,3,24,,
tolsoch01,1927,1,CHN,NL,39,54,6,16,4,0,2,17,0,,4,9,,0,3,,
toporsp01,1927,1,SLN,NL,86,290,37,72,13,4,0,19,5,,27,16,,1,11,,
traynpi01,1927,1,PIT,NL,149,573,93,196,32,9,5,106,11,,22,11,,3,35,,
trempov01,1927,1,BRO,NL,26,60,4,14,0,0,0,4,0,,0,2,,1,1,,
tuckeol01,1927,1,WS1,AL,20,24,1,5,2,0,0,8,0,0,4,2,,0,3,,
tysonty01,1927,1,NY1,NL,43,159,24,42,7,2,1,17,5,,10,19,,0,5,,
uhlege01,1927,1,CLE,AL,43,79,4,21,7,1,0,14,0,1,5,12,,0,2,,
ulricdu01,1927,1,PHI,NL,32,73,3,9,0,0,0,1,1,,0,19,,0,3,,
underwi01,1927,1,CLE,AL,4,1,0,0,0,0,0,0,0,0,0,1,,0,1,,
urbanlu01,1927,1,BSN,NL,35,111,11,32,5,0,0,10,1,,3,6,,1,1,,
ussatdu01,1927,1,CLE,AL,4,16,4,3,0,1,0,2,0,0,0,1,,2,0,,
vanalcl01,1927,1,WS1,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanceda01,1927,1,BRO,NL,34,90,10,15,3,0,0,9,0,,6,26,,0,6,,
vangiel01,1927,1,SLA,AL,44,68,5,19,4,0,1,8,0,0,0,11,,1,4,,
walberu01,1927,1,PHA,AL,47,87,14,18,3,0,2,10,1,0,13,16,,0,2,,
walkebi01,1927,1,NY1,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkecu01,1927,1,CIN,NL,146,527,60,154,16,10,6,80,5,,47,19,,0,27,,
walkuji01,1927,1,DET,AL,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
walshau02,1927,1,PHI,NL,1,4,1,1,0,0,0,1,0,,0,0,,0,0,,
wanerll01,1927,1,PIT,NL,150,629,133,223,17,6,2,27,14,,37,23,,6,11,,
wanerpa01,1927,1,PIT,NL,155,623,114,237,42,18,9,131,5,,60,14,,3,23,,
wannipe01,1927,1,BOS,AL,18,60,4,12,0,0,0,1,2,4,6,2,,1,0,,
wannipe01,1927,2,CIN,NL,28,93,14,23,2,2,0,8,0,,6,7,,0,5,,
wardaa01,1927,1,CHA,AL,145,463,75,125,25,8,5,56,6,5,63,56,,2,23,,
warneja01,1927,1,DET,AL,139,559,78,149,22,9,1,45,14,4,47,45,,6,17,,
waybo01,1927,1,CHA,AL,5,3,3,1,0,0,0,1,0,0,0,0,,0,0,,
webbea01,1927,1,CHN,NL,102,332,58,100,18,4,14,52,3,,48,31,,1,14,,
weinele01,1927,1,CHN,NL,5,5,1,1,0,0,0,0,0,,1,1,,0,0,,
welchfr01,1927,1,BOS,AL,15,28,2,5,2,0,0,4,0,2,5,1,,0,1,,
welchjo01,1927,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wellsed01,1927,1,DET,AL,8,7,1,2,0,0,0,0,0,0,0,1,,0,0,,
welshji01,1927,1,BSN,NL,131,497,72,143,26,7,9,54,11,,23,27,,8,28,,
welzeto01,1927,1,BOS,AL,37,42,4,4,1,0,0,1,0,0,8,13,,0,7,,
weraju01,1927,1,NYA,AL,38,42,7,10,3,0,1,8,0,0,1,5,,1,0,,
wertsjo01,1927,1,BSN,NL,42,43,2,7,0,1,0,3,0,,3,14,,0,2,,
westsa01,1927,1,WS1,AL,38,67,9,16,4,1,0,6,1,0,8,8,,0,0,,
wetzebu01,1927,1,PHA,AL,2,1,1,1,0,0,0,0,0,0,0,0,,0,0,,
wheatza01,1927,1,PHA,AL,88,247,34,80,12,1,1,38,2,3,18,5,,4,7,,
whiteea01,1927,1,DET,AL,41,78,4,16,2,1,0,3,0,0,5,9,,1,6,,
whiteja02,1927,1,CIN,NL,5,4,1,0,0,0,0,0,0,,0,0,,0,0,,
wilkeha01,1927,1,CHN,NL,3,9,0,0,0,0,0,0,0,,0,1,,0,0,,
willicy01,1927,1,PHI,NL,131,492,86,135,18,2,30,98,0,,61,57,,9,8,,
willike01,1927,1,SLA,AL,131,423,70,136,23,6,17,74,9,7,57,30,,1,15,,
willile02,1927,1,PHA,AL,15,6,1,0,0,0,0,0,0,0,1,2,,0,0,,
willocl01,1927,1,PHI,NL,35,26,1,2,0,0,0,1,0,,2,9,,0,1,,
willski01,1927,1,CHA,AL,7,10,1,1,0,0,0,1,0,0,0,2,,0,0,,
wilsoha01,1927,1,CHN,NL,146,551,119,175,30,12,30,129,13,,71,70,,6,18,,
wilsoji01,1927,1,PHI,NL,128,443,50,122,15,2,2,45,13,,34,15,,2,10,,
wilsojo02,1927,1,BOS,AL,5,9,0,1,0,0,0,0,0,0,0,2,,0,0,,
wiltsha01,1927,1,BOS,AL,36,77,3,16,2,0,0,1,2,0,0,9,,1,2,,
wingaer01,1927,1,SLA,AL,43,56,6,10,2,1,3,12,0,0,4,4,,0,0,,
wingfte01,1927,1,BOS,AL,22,18,3,4,1,0,0,0,0,0,1,3,,0,0,,
wingoal01,1927,1,DET,AL,75,137,15,32,8,2,0,20,1,0,25,14,,0,5,,
wolfra01,1927,1,CIN,NL,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,
woodala01,1927,1,DET,AL,88,246,28,69,8,6,0,39,9,1,37,9,,0,9,,
wrighgl01,1927,1,PIT,NL,143,570,78,160,26,4,9,105,4,,39,46,,1,16,,
wrighji01,1927,1,SLA,AL,2,4,1,0,0,0,0,0,0,0,1,3,,0,0,,
wrighru01,1927,1,PHI,NL,141,533,62,163,24,5,6,75,9,,48,20,,2,8,,
ydeem01,1927,1,PIT,NL,23,18,8,3,0,1,0,1,0,,0,1,,0,0,,
yerkeca01,1927,1,PHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoterel01,1927,1,CHN,NL,13,27,2,6,1,1,0,5,0,,4,4,,0,0,,
zachato01,1927,1,SLA,AL,13,28,2,3,0,0,0,1,0,0,2,9,,0,2,,
zachato01,1927,2,WS1,AL,15,36,2,5,1,0,0,6,0,0,2,7,,0,2,,
zitzmbi01,1927,1,CIN,NL,88,232,47,66,10,4,0,24,9,,20,18,,4,17,,
adamssp01,1928,1,PIT,NL,135,539,91,149,14,6,0,38,8,,64,18,,4,21,,
adkingr01,1928,1,CHA,AL,39,70,3,10,0,1,0,5,0,0,2,16,,1,9,,
aldrivi01,1928,1,NY1,NL,22,40,7,11,0,0,1,4,0,,0,6,,0,2,,
alexape01,1928,1,SLN,NL,34,86,13,25,2,0,1,11,0,,4,8,,0,8,,
allenet01,1928,1,CIN,NL,129,485,55,148,30,7,1,62,6,,27,29,,1,14,,
applepe01,1928,1,CIN,NL,32,31,3,10,2,1,0,3,0,,0,4,,0,2,,
asbjoca01,1928,1,BOS,AL,6,16,0,3,1,0,0,1,0,0,1,1,,0,0,,
ashke01,1928,1,CIN,NL,9,14,0,1,0,0,0,0,0,,1,2,,0,1,,
autrych02,1928,1,CLE,AL,22,60,6,18,6,1,1,9,0,0,1,7,,0,2,,
baeched01,1928,1,PHI,NL,9,7,0,1,0,0,0,0,0,,0,1,,0,0,,
ballepe01,1928,1,WS1,AL,3,9,0,1,0,0,0,0,0,0,0,1,,0,0,,
bancrda01,1928,1,BRO,NL,149,515,47,127,19,5,0,51,7,,59,20,,2,15,,
barnach01,1928,1,CHA,AL,11,8,3,4,1,0,1,6,0,0,0,0,,0,0,,
barnere01,1928,1,WS1,AL,114,417,82,127,22,15,6,51,7,3,55,38,,4,9,,
barnevi01,1928,1,NY1,NL,10,22,0,2,0,0,0,0,0,,0,9,,0,0,,
barnevi01,1928,2,BSN,NL,16,17,1,1,0,0,0,0,0,,1,6,,0,2,,
barnhcl01,1928,1,PIT,NL,61,196,18,58,6,2,4,30,3,,11,9,,0,4,,
barnhle01,1928,1,CLE,AL,2,2,0,1,0,0,0,0,0,0,0,1,,0,0,,
barrebi02,1928,1,CHA,AL,76,235,34,65,11,2,3,26,8,3,14,30,,1,2,,
bartedi01,1928,1,PIT,NL,72,233,27,71,8,4,1,36,4,,21,18,,6,11,,
barthle01,1928,1,PIT,NL,6,7,0,1,1,0,0,1,0,,0,4,,0,0,,
baynebi01,1928,1,CLE,AL,37,30,3,11,2,0,0,0,0,1,1,4,,0,0,,
beckbo01,1928,1,SLA,AL,16,14,0,6,0,0,0,1,0,0,0,3,,0,0,,
beckcl01,1928,1,CHN,NL,131,483,72,124,18,4,3,52,3,,58,58,,4,7,,
beckmji01,1928,1,CIN,NL,6,3,0,0,0,0,0,0,0,,0,3,,0,0,,
bellle01,1928,1,BSN,NL,153,591,58,164,36,7,10,91,1,,40,45,,0,25,,
bengera01,1928,1,PHI,NL,42,58,1,12,1,0,0,2,0,,4,6,,0,7,,
